,CBSA,POPESTIMATE,variable,value,age,sex,GEOID,NAME,INTPTLAT,INTPTLONG
28289,44580,55305,AGE2529_FEMALE,1473,25-29,FEMALE,44580,"Sterling, IL",41.750673,-89.911005
28290,44580,55305,AGE3034_TOTAL,3151,30-34,TOTAL,44580,"Sterling, IL",41.750673,-89.911005
28291,44580,55305,AGE3034_MALE,1592,30-34,MALE,44580,"Sterling, IL",41.750673,-89.911005
28292,44580,55305,AGE3034_FEMALE,1559,30-34,FEMALE,44580,"Sterling, IL",41.750673,-89.911005
28293,44580,55305,AGE3539_TOTAL,3105,35-39,TOTAL,44580,"Sterling, IL",41.750673,-89.911005
28294,44580,55305,AGE3539_MALE,1531,35-39,MALE,44580,"Sterling, IL",41.750673,-89.911005
28295,44580,55305,AGE3539_FEMALE,1574,35-39,FEMALE,44580,"Sterling, IL",41.750673,-89.911005
28296,44580,55305,AGE4044_TOTAL,3035,40-44,TOTAL,44580,"Sterling, IL",41.750673,-89.911005
28297,44580,55305,AGE4044_MALE,1564,40-44,MALE,44580,"Sterling, IL",41.750673,-89.911005
28298,44580,55305,AGE4044_FEMALE,1471,40-44,FEMALE,44580,"Sterling, IL",41.750673,-89.911005
28299,44580,55305,AGE4549_TOTAL,3206,45-49,TOTAL,44580,"Sterling, IL",41.750673,-89.911005
28300,44580,55305,AGE4549_MALE,1642,45-49,MALE,44580,"Sterling, IL",41.750673,-89.911005
28301,44580,55305,AGE4549_FEMALE,1564,45-49,FEMALE,44580,"Sterling, IL",41.750673,-89.911005
28302,44580,55305,AGE5054_TOTAL,3533,50-54,TOTAL,44580,"Sterling, IL",41.750673,-89.911005
28303,44580,55305,AGE5054_MALE,1789,50-54,MALE,44580,"Sterling, IL",41.750673,-89.911005
28304,44580,55305,AGE5054_FEMALE,1744,50-54,FEMALE,44580,"Sterling, IL",41.750673,-89.911005
28305,44580,55305,AGE5559_TOTAL,3799,55-59,TOTAL,44580,"Sterling, IL",41.750673,-89.911005
28306,44580,55305,AGE5559_MALE,1892,55-59,MALE,44580,"Sterling, IL",41.750673,-89.911005
28307,44580,55305,AGE5559_FEMALE,1907,55-59,FEMALE,44580,"Sterling, IL",41.750673,-89.911005
28308,44580,55305,AGE6064_TOTAL,4093,60-64,TOTAL,44580,"Sterling, IL",41.750673,-89.911005
28309,44580,55305,AGE6064_MALE,2018,60-64,MALE,44580,"Sterling, IL",41.750673,-89.911005
28310,44580,55305,AGE6064_FEMALE,2075,60-64,FEMALE,44580,"Sterling, IL",41.750673,-89.911005
28311,44580,55305,AGE65PLUS_TOTAL,11978,65+,TOTAL,44580,"Sterling, IL",41.750673,-89.911005
28312,44580,55305,AGE65PLUS_MALE,5520,65+,MALE,44580,"Sterling, IL",41.750673,-89.911005
28313,44580,55305,AGE65PLUS_FEMALE,6458,65+,FEMALE,44580,"Sterling, IL",41.750673,-89.911005
28314,44620,70468,AGE1519_TOTAL,5542,15-19,TOTAL,44620,"Stevens Point, WI",44.476246,-89.49807
28315,44620,70468,AGE1519_MALE,2795,15-19,MALE,44620,"Stevens Point, WI",44.476246,-89.49807
28316,44620,70468,AGE1519_FEMALE,2747,15-19,FEMALE,44620,"Stevens Point, WI",44.476246,-89.49807
28317,44620,70468,AGE2024_TOTAL,7894,20-24,TOTAL,44620,"Stevens Point, WI",44.476246,-89.49807
28318,44620,70468,AGE2024_MALE,4109,20-24,MALE,44620,"Stevens Point, WI",44.476246,-89.49807
28319,44620,70468,AGE2024_FEMALE,3785,20-24,FEMALE,44620,"Stevens Point, WI",44.476246,-89.49807
28320,44620,70468,AGE2529_TOTAL,4435,25-29,TOTAL,44620,"Stevens Point, WI",44.476246,-89.49807
28321,44620,70468,AGE2529_MALE,2290,25-29,MALE,44620,"Stevens Point, WI",44.476246,-89.49807
28322,44620,70468,AGE2529_FEMALE,2145,25-29,FEMALE,44620,"Stevens Point, WI",44.476246,-89.49807
28323,44620,70468,AGE3034_TOTAL,3959,30-34,TOTAL,44620,"Stevens Point, WI",44.476246,-89.49807
28324,44620,70468,AGE3034_MALE,2110,30-34,MALE,44620,"Stevens Point, WI",44.476246,-89.49807
28325,44620,70468,AGE3034_FEMALE,1849,30-34,FEMALE,44620,"Stevens Point, WI",44.476246,-89.49807
28326,44620,70468,AGE3539_TOTAL,4063,35-39,TOTAL,44620,"Stevens Point, WI",44.476246,-89.49807
28327,44620,70468,AGE3539_MALE,2104,35-39,MALE,44620,"Stevens Point, WI",44.476246,-89.49807
28328,44620,70468,AGE3539_FEMALE,1959,35-39,FEMALE,44620,"Stevens Point, WI",44.476246,-89.49807
28329,44620,70468,AGE4044_TOTAL,4049,40-44,TOTAL,44620,"Stevens Point, WI",44.476246,-89.49807
28330,44620,70468,AGE4044_MALE,2080,40-44,MALE,44620,"Stevens Point, WI",44.476246,-89.49807
28331,44620,70468,AGE4044_FEMALE,1969,40-44,FEMALE,44620,"Stevens Point, WI",44.476246,-89.49807
28332,44620,70468,AGE4549_TOTAL,3584,45-49,TOTAL,44620,"Stevens Point, WI",44.476246,-89.49807
28333,44620,70468,AGE4549_MALE,1846,45-49,MALE,44620,"Stevens Point, WI",44.476246,-89.49807
28334,44620,70468,AGE4549_FEMALE,1738,45-49,FEMALE,44620,"Stevens Point, WI",44.476246,-89.49807
28335,44620,70468,AGE5054_TOTAL,3941,50-54,TOTAL,44620,"Stevens Point, WI",44.476246,-89.49807
28336,44620,70468,AGE5054_MALE,2028,50-54,MALE,44620,"Stevens Point, WI",44.476246,-89.49807
28337,44620,70468,AGE5054_FEMALE,1913,50-54,FEMALE,44620,"Stevens Point, WI",44.476246,-89.49807
28338,44620,70468,AGE5559_TOTAL,4668,55-59,TOTAL,44620,"Stevens Point, WI",44.476246,-89.49807
28339,44620,70468,AGE5559_MALE,2369,55-59,MALE,44620,"Stevens Point, WI",44.476246,-89.49807
28340,44620,70468,AGE5559_FEMALE,2299,55-59,FEMALE,44620,"Stevens Point, WI",44.476246,-89.49807
28341,44620,70468,AGE6064_TOTAL,4751,60-64,TOTAL,44620,"Stevens Point, WI",44.476246,-89.49807
28342,44620,70468,AGE6064_MALE,2390,60-64,MALE,44620,"Stevens Point, WI",44.476246,-89.49807
28343,44620,70468,AGE6064_FEMALE,2361,60-64,FEMALE,44620,"Stevens Point, WI",44.476246,-89.49807
28344,44620,70468,AGE65PLUS_TOTAL,12665,65+,TOTAL,44620,"Stevens Point, WI",44.476246,-89.49807
28345,44620,70468,AGE65PLUS_MALE,6030,65+,MALE,44620,"Stevens Point, WI",44.476246,-89.49807
28346,44620,70468,AGE65PLUS_FEMALE,6635,65+,FEMALE,44620,"Stevens Point, WI",44.476246,-89.49807
28347,44660,81989,AGE1519_TOTAL,8172,15-19,TOTAL,44660,"Stillwater, OK",36.079225,-96.975255
28348,44660,81989,AGE1519_MALE,4078,15-19,MALE,44660,"Stillwater, OK",36.079225,-96.975255
28349,44660,81989,AGE1519_FEMALE,4094,15-19,FEMALE,44660,"Stillwater, OK",36.079225,-96.975255
28350,44660,81989,AGE2024_TOTAL,16354,20-24,TOTAL,44660,"Stillwater, OK",36.079225,-96.975255
28351,44660,81989,AGE2024_MALE,8881,20-24,MALE,44660,"Stillwater, OK",36.079225,-96.975255
28352,44660,81989,AGE2024_FEMALE,7473,20-24,FEMALE,44660,"Stillwater, OK",36.079225,-96.975255
28353,44660,81989,AGE2529_TOTAL,5909,25-29,TOTAL,44660,"Stillwater, OK",36.079225,-96.975255
28354,44660,81989,AGE2529_MALE,3245,25-29,MALE,44660,"Stillwater, OK",36.079225,-96.975255
28355,44660,81989,AGE2529_FEMALE,2664,25-29,FEMALE,44660,"Stillwater, OK",36.079225,-96.975255
28356,44660,81989,AGE3034_TOTAL,4647,30-34,TOTAL,44660,"Stillwater, OK",36.079225,-96.975255
28357,44660,81989,AGE3034_MALE,2477,30-34,MALE,44660,"Stillwater, OK",36.079225,-96.975255
28358,44660,81989,AGE3034_FEMALE,2170,30-34,FEMALE,44660,"Stillwater, OK",36.079225,-96.975255
28359,44660,81989,AGE3539_TOTAL,4676,35-39,TOTAL,44660,"Stillwater, OK",36.079225,-96.975255
28360,44660,81989,AGE3539_MALE,2349,35-39,MALE,44660,"Stillwater, OK",36.079225,-96.975255
28361,44660,81989,AGE3539_FEMALE,2327,35-39,FEMALE,44660,"Stillwater, OK",36.079225,-96.975255
28362,44660,81989,AGE4044_TOTAL,4193,40-44,TOTAL,44660,"Stillwater, OK",36.079225,-96.975255
28363,44660,81989,AGE4044_MALE,2185,40-44,MALE,44660,"Stillwater, OK",36.079225,-96.975255
28364,44660,81989,AGE4044_FEMALE,2008,40-44,FEMALE,44660,"Stillwater, OK",36.079225,-96.975255
28365,44660,81989,AGE4549_TOTAL,3658,45-49,TOTAL,44660,"Stillwater, OK",36.079225,-96.975255
28366,44660,81989,AGE4549_MALE,1863,45-49,MALE,44660,"Stillwater, OK",36.079225,-96.975255
28367,44660,81989,AGE4549_FEMALE,1795,45-49,FEMALE,44660,"Stillwater, OK",36.079225,-96.975255
28368,44660,81989,AGE5054_TOTAL,3360,50-54,TOTAL,44660,"Stillwater, OK",36.079225,-96.975255
28369,44660,81989,AGE5054_MALE,1731,50-54,MALE,44660,"Stillwater, OK",36.079225,-96.975255
28370,44660,81989,AGE5054_FEMALE,1629,50-54,FEMALE,44660,"Stillwater, OK",36.079225,-96.975255
28371,44660,81989,AGE5559_TOTAL,3627,55-59,TOTAL,44660,"Stillwater, OK",36.079225,-96.975255
28372,44660,81989,AGE5559_MALE,1729,55-59,MALE,44660,"Stillwater, OK",36.079225,-96.975255
28373,44660,81989,AGE5559_FEMALE,1898,55-59,FEMALE,44660,"Stillwater, OK",36.079225,-96.975255
28374,44660,81989,AGE6064_TOTAL,3864,60-64,TOTAL,44660,"Stillwater, OK",36.079225,-96.975255
28375,44660,81989,AGE6064_MALE,1907,60-64,MALE,44660,"Stillwater, OK",36.079225,-96.975255
28376,44660,81989,AGE6064_FEMALE,1957,60-64,FEMALE,44660,"Stillwater, OK",36.079225,-96.975255
28377,44660,81989,AGE65PLUS_TOTAL,10824,65+,TOTAL,44660,"Stillwater, OK",36.079225,-96.975255
28378,44660,81989,AGE65PLUS_MALE,4906,65+,MALE,44660,"Stillwater, OK",36.079225,-96.975255
28379,44660,81989,AGE65PLUS_FEMALE,5918,65+,FEMALE,44660,"Stillwater, OK",36.079225,-96.975255
28380,44740,20771,AGE1519_TOTAL,1683,15-19,TOTAL,44740,"Storm Lake, IA",42.741522,-95.141432
28381,44740,20771,AGE1519_MALE,917,15-19,MALE,44740,"Storm Lake, IA",42.741522,-95.141432
28382,44740,20771,AGE1519_FEMALE,766,15-19,FEMALE,44740,"Storm Lake, IA",42.741522,-95.141432
28383,44740,20771,AGE2024_TOTAL,1456,20-24,TOTAL,44740,"Storm Lake, IA",42.741522,-95.141432
28384,44740,20771,AGE2024_MALE,717,20-24,MALE,44740,"Storm Lake, IA",42.741522,-95.141432
28385,44740,20771,AGE2024_FEMALE,739,20-24,FEMALE,44740,"Storm Lake, IA",42.741522,-95.141432
28386,44740,20771,AGE2529_TOTAL,1235,25-29,TOTAL,44740,"Storm Lake, IA",42.741522,-95.141432
28387,44740,20771,AGE2529_MALE,616,25-29,MALE,44740,"Storm Lake, IA",42.741522,-95.141432
28388,44740,20771,AGE2529_FEMALE,619,25-29,FEMALE,44740,"Storm Lake, IA",42.741522,-95.141432
28389,44740,20771,AGE3034_TOTAL,1240,30-34,TOTAL,44740,"Storm Lake, IA",42.741522,-95.141432
28390,44740,20771,AGE3034_MALE,651,30-34,MALE,44740,"Storm Lake, IA",42.741522,-95.141432
28391,44740,20771,AGE3034_FEMALE,589,30-34,FEMALE,44740,"Storm Lake, IA",42.741522,-95.141432
28392,44740,20771,AGE3539_TOTAL,1429,35-39,TOTAL,44740,"Storm Lake, IA",42.741522,-95.141432
28393,44740,20771,AGE3539_MALE,780,35-39,MALE,44740,"Storm Lake, IA",42.741522,-95.141432
28394,44740,20771,AGE3539_FEMALE,649,35-39,FEMALE,44740,"Storm Lake, IA",42.741522,-95.141432
28395,44740,20771,AGE4044_TOTAL,1180,40-44,TOTAL,44740,"Storm Lake, IA",42.741522,-95.141432
28396,44740,20771,AGE4044_MALE,647,40-44,MALE,44740,"Storm Lake, IA",42.741522,-95.141432
28397,44740,20771,AGE4044_FEMALE,533,40-44,FEMALE,44740,"Storm Lake, IA",42.741522,-95.141432
28398,44740,20771,AGE4549_TOTAL,991,45-49,TOTAL,44740,"Storm Lake, IA",42.741522,-95.141432
28399,44740,20771,AGE4549_MALE,496,45-49,MALE,44740,"Storm Lake, IA",42.741522,-95.141432
28400,44740,20771,AGE4549_FEMALE,495,45-49,FEMALE,44740,"Storm Lake, IA",42.741522,-95.141432
28401,44740,20771,AGE5054_TOTAL,1073,50-54,TOTAL,44740,"Storm Lake, IA",42.741522,-95.141432
28402,44740,20771,AGE5054_MALE,546,50-54,MALE,44740,"Storm Lake, IA",42.741522,-95.141432
28403,44740,20771,AGE5054_FEMALE,527,50-54,FEMALE,44740,"Storm Lake, IA",42.741522,-95.141432
28404,44740,20771,AGE5559_TOTAL,1175,55-59,TOTAL,44740,"Storm Lake, IA",42.741522,-95.141432
28405,44740,20771,AGE5559_MALE,606,55-59,MALE,44740,"Storm Lake, IA",42.741522,-95.141432
28406,44740,20771,AGE5559_FEMALE,569,55-59,FEMALE,44740,"Storm Lake, IA",42.741522,-95.141432
28407,44740,20771,AGE6064_TOTAL,1374,60-64,TOTAL,44740,"Storm Lake, IA",42.741522,-95.141432
28408,44740,20771,AGE6064_MALE,694,60-64,MALE,44740,"Storm Lake, IA",42.741522,-95.141432
28409,44740,20771,AGE6064_FEMALE,680,60-64,FEMALE,44740,"Storm Lake, IA",42.741522,-95.141432
28410,44740,20771,AGE65PLUS_TOTAL,3368,65+,TOTAL,44740,"Storm Lake, IA",42.741522,-95.141432
28411,44740,20771,AGE65PLUS_MALE,1631,65+,MALE,44740,"Storm Lake, IA",42.741522,-95.141432
28412,44740,20771,AGE65PLUS_FEMALE,1737,65+,FEMALE,44740,"Storm Lake, IA",42.741522,-95.141432
28413,44780,60758,AGE1519_TOTAL,3964,15-19,TOTAL,44780,"Sturgis, MI",41.911488,-85.52287
28414,44780,60758,AGE1519_MALE,2062,15-19,MALE,44780,"Sturgis, MI",41.911488,-85.52287
28415,44780,60758,AGE1519_FEMALE,1902,15-19,FEMALE,44780,"Sturgis, MI",41.911488,-85.52287
28416,44780,60758,AGE2024_TOTAL,3386,20-24,TOTAL,44780,"Sturgis, MI",41.911488,-85.52287
28417,44780,60758,AGE2024_MALE,1749,20-24,MALE,44780,"Sturgis, MI",41.911488,-85.52287
28418,44780,60758,AGE2024_FEMALE,1637,20-24,FEMALE,44780,"Sturgis, MI",41.911488,-85.52287
28419,44780,60758,AGE2529_TOTAL,3608,25-29,TOTAL,44780,"Sturgis, MI",41.911488,-85.52287
28420,44780,60758,AGE2529_MALE,1852,25-29,MALE,44780,"Sturgis, MI",41.911488,-85.52287
28421,44780,60758,AGE2529_FEMALE,1756,25-29,FEMALE,44780,"Sturgis, MI",41.911488,-85.52287
28422,44780,60758,AGE3034_TOTAL,3653,30-34,TOTAL,44780,"Sturgis, MI",41.911488,-85.52287
28423,44780,60758,AGE3034_MALE,1911,30-34,MALE,44780,"Sturgis, MI",41.911488,-85.52287
28424,44780,60758,AGE3034_FEMALE,1742,30-34,FEMALE,44780,"Sturgis, MI",41.911488,-85.52287
28425,44780,60758,AGE3539_TOTAL,3670,35-39,TOTAL,44780,"Sturgis, MI",41.911488,-85.52287
28426,44780,60758,AGE3539_MALE,1848,35-39,MALE,44780,"Sturgis, MI",41.911488,-85.52287
28427,44780,60758,AGE3539_FEMALE,1822,35-39,FEMALE,44780,"Sturgis, MI",41.911488,-85.52287
28428,44780,60758,AGE4044_TOTAL,3520,40-44,TOTAL,44780,"Sturgis, MI",41.911488,-85.52287
28429,44780,60758,AGE4044_MALE,1761,40-44,MALE,44780,"Sturgis, MI",41.911488,-85.52287
28430,44780,60758,AGE4044_FEMALE,1759,40-44,FEMALE,44780,"Sturgis, MI",41.911488,-85.52287
28431,44780,60758,AGE4549_TOTAL,3351,45-49,TOTAL,44780,"Sturgis, MI",41.911488,-85.52287
28432,44780,60758,AGE4549_MALE,1685,45-49,MALE,44780,"Sturgis, MI",41.911488,-85.52287
28433,44780,60758,AGE4549_FEMALE,1666,45-49,FEMALE,44780,"Sturgis, MI",41.911488,-85.52287
28434,44780,60758,AGE5054_TOTAL,3576,50-54,TOTAL,44780,"Sturgis, MI",41.911488,-85.52287
28435,44780,60758,AGE5054_MALE,1917,50-54,MALE,44780,"Sturgis, MI",41.911488,-85.52287
28436,44780,60758,AGE5054_FEMALE,1659,50-54,FEMALE,44780,"Sturgis, MI",41.911488,-85.52287
28437,44780,60758,AGE5559_TOTAL,4155,55-59,TOTAL,44780,"Sturgis, MI",41.911488,-85.52287
28438,44780,60758,AGE5559_MALE,2087,55-59,MALE,44780,"Sturgis, MI",41.911488,-85.52287
28439,44780,60758,AGE5559_FEMALE,2068,55-59,FEMALE,44780,"Sturgis, MI",41.911488,-85.52287
28440,44780,60758,AGE6064_TOTAL,4347,60-64,TOTAL,44780,"Sturgis, MI",41.911488,-85.52287
28441,44780,60758,AGE6064_MALE,2174,60-64,MALE,44780,"Sturgis, MI",41.911488,-85.52287
28442,44780,60758,AGE6064_FEMALE,2173,60-64,FEMALE,44780,"Sturgis, MI",41.911488,-85.52287
28443,44780,60758,AGE65PLUS_TOTAL,11365,65+,TOTAL,44780,"Sturgis, MI",41.911488,-85.52287
28444,44780,60758,AGE65PLUS_MALE,5281,65+,MALE,44780,"Sturgis, MI",41.911488,-85.52287
28445,44780,60758,AGE65PLUS_FEMALE,6084,65+,FEMALE,44780,"Sturgis, MI",41.911488,-85.52287
28446,44860,37211,AGE1519_TOTAL,2509,15-19,TOTAL,44860,"Sulphur Springs, TX",33.148967,-95.565434
28447,44860,37211,AGE1519_MALE,1263,15-19,MALE,44860,"Sulphur Springs, TX",33.148967,-95.565434
28448,44860,37211,AGE1519_FEMALE,1246,15-19,FEMALE,44860,"Sulphur Springs, TX",33.148967,-95.565434
28449,44860,37211,AGE2024_TOTAL,2129,20-24,TOTAL,44860,"Sulphur Springs, TX",33.148967,-95.565434
28450,44860,37211,AGE2024_MALE,1092,20-24,MALE,44860,"Sulphur Springs, TX",33.148967,-95.565434
28451,44860,37211,AGE2024_FEMALE,1037,20-24,FEMALE,44860,"Sulphur Springs, TX",33.148967,-95.565434
28452,44860,37211,AGE2529_TOTAL,2278,25-29,TOTAL,44860,"Sulphur Springs, TX",33.148967,-95.565434
28453,44860,37211,AGE2529_MALE,1175,25-29,MALE,44860,"Sulphur Springs, TX",33.148967,-95.565434
28454,44860,37211,AGE2529_FEMALE,1103,25-29,FEMALE,44860,"Sulphur Springs, TX",33.148967,-95.565434
28455,44860,37211,AGE3034_TOTAL,2276,30-34,TOTAL,44860,"Sulphur Springs, TX",33.148967,-95.565434
28456,44860,37211,AGE3034_MALE,1093,30-34,MALE,44860,"Sulphur Springs, TX",33.148967,-95.565434
28457,44860,37211,AGE3034_FEMALE,1183,30-34,FEMALE,44860,"Sulphur Springs, TX",33.148967,-95.565434
28458,44860,37211,AGE3539_TOTAL,2291,35-39,TOTAL,44860,"Sulphur Springs, TX",33.148967,-95.565434
28459,44860,37211,AGE3539_MALE,1130,35-39,MALE,44860,"Sulphur Springs, TX",33.148967,-95.565434
28460,44860,37211,AGE3539_FEMALE,1161,35-39,FEMALE,44860,"Sulphur Springs, TX",33.148967,-95.565434
28461,44860,37211,AGE4044_TOTAL,2054,40-44,TOTAL,44860,"Sulphur Springs, TX",33.148967,-95.565434
28462,44860,37211,AGE4044_MALE,1026,40-44,MALE,44860,"Sulphur Springs, TX",33.148967,-95.565434
28463,44860,37211,AGE4044_FEMALE,1028,40-44,FEMALE,44860,"Sulphur Springs, TX",33.148967,-95.565434
28464,44860,37211,AGE4549_TOTAL,2170,45-49,TOTAL,44860,"Sulphur Springs, TX",33.148967,-95.565434
28465,44860,37211,AGE4549_MALE,1041,45-49,MALE,44860,"Sulphur Springs, TX",33.148967,-95.565434
28466,44860,37211,AGE4549_FEMALE,1129,45-49,FEMALE,44860,"Sulphur Springs, TX",33.148967,-95.565434
28467,44860,37211,AGE5054_TOTAL,2303,50-54,TOTAL,44860,"Sulphur Springs, TX",33.148967,-95.565434
28468,44860,37211,AGE5054_MALE,1154,50-54,MALE,44860,"Sulphur Springs, TX",33.148967,-95.565434
28469,44860,37211,AGE5054_FEMALE,1149,50-54,FEMALE,44860,"Sulphur Springs, TX",33.148967,-95.565434
28470,44860,37211,AGE5559_TOTAL,2486,55-59,TOTAL,44860,"Sulphur Springs, TX",33.148967,-95.565434
28471,44860,37211,AGE5559_MALE,1230,55-59,MALE,44860,"Sulphur Springs, TX",33.148967,-95.565434
28472,44860,37211,AGE5559_FEMALE,1256,55-59,FEMALE,44860,"Sulphur Springs, TX",33.148967,-95.565434
28473,44860,37211,AGE6064_TOTAL,2411,60-64,TOTAL,44860,"Sulphur Springs, TX",33.148967,-95.565434
28474,44860,37211,AGE6064_MALE,1188,60-64,MALE,44860,"Sulphur Springs, TX",33.148967,-95.565434
28475,44860,37211,AGE6064_FEMALE,1223,60-64,FEMALE,44860,"Sulphur Springs, TX",33.148967,-95.565434
28476,44860,37211,AGE65PLUS_TOTAL,6886,65+,TOTAL,44860,"Sulphur Springs, TX",33.148967,-95.565434
28477,44860,37211,AGE65PLUS_MALE,3135,65+,MALE,44860,"Sulphur Springs, TX",33.148967,-95.565434
28478,44860,37211,AGE65PLUS_FEMALE,3751,65+,FEMALE,44860,"Sulphur Springs, TX",33.148967,-95.565434
28479,44900,24932,AGE1519_TOTAL,1468,15-19,TOTAL,44900,"Summerville, GA",34.474178,-85.345289
28480,44900,24932,AGE1519_MALE,784,15-19,MALE,44900,"Summerville, GA",34.474178,-85.345289
28481,44900,24932,AGE1519_FEMALE,684,15-19,FEMALE,44900,"Summerville, GA",34.474178,-85.345289
28482,44900,24932,AGE2024_TOTAL,1489,20-24,TOTAL,44900,"Summerville, GA",34.474178,-85.345289
28483,44900,24932,AGE2024_MALE,833,20-24,MALE,44900,"Summerville, GA",34.474178,-85.345289
28484,44900,24932,AGE2024_FEMALE,656,20-24,FEMALE,44900,"Summerville, GA",34.474178,-85.345289
28485,44900,24932,AGE2529_TOTAL,1621,25-29,TOTAL,44900,"Summerville, GA",34.474178,-85.345289
28486,44900,24932,AGE2529_MALE,918,25-29,MALE,44900,"Summerville, GA",34.474178,-85.345289
28487,44900,24932,AGE2529_FEMALE,703,25-29,FEMALE,44900,"Summerville, GA",34.474178,-85.345289
28488,44900,24932,AGE3034_TOTAL,1568,30-34,TOTAL,44900,"Summerville, GA",34.474178,-85.345289
28489,44900,24932,AGE3034_MALE,871,30-34,MALE,44900,"Summerville, GA",34.474178,-85.345289
28490,44900,24932,AGE3034_FEMALE,697,30-34,FEMALE,44900,"Summerville, GA",34.474178,-85.345289
28491,44900,24932,AGE3539_TOTAL,1473,35-39,TOTAL,44900,"Summerville, GA",34.474178,-85.345289
28492,44900,24932,AGE3539_MALE,774,35-39,MALE,44900,"Summerville, GA",34.474178,-85.345289
28493,44900,24932,AGE3539_FEMALE,699,35-39,FEMALE,44900,"Summerville, GA",34.474178,-85.345289
28494,44900,24932,AGE4044_TOTAL,1539,40-44,TOTAL,44900,"Summerville, GA",34.474178,-85.345289
28495,44900,24932,AGE4044_MALE,829,40-44,MALE,44900,"Summerville, GA",34.474178,-85.345289
28496,44900,24932,AGE4044_FEMALE,710,40-44,FEMALE,44900,"Summerville, GA",34.474178,-85.345289
28497,44900,24932,AGE4549_TOTAL,1534,45-49,TOTAL,44900,"Summerville, GA",34.474178,-85.345289
28498,44900,24932,AGE4549_MALE,834,45-49,MALE,44900,"Summerville, GA",34.474178,-85.345289
28499,44900,24932,AGE4549_FEMALE,700,45-49,FEMALE,44900,"Summerville, GA",34.474178,-85.345289
28500,44900,24932,AGE5054_TOTAL,1670,50-54,TOTAL,44900,"Summerville, GA",34.474178,-85.345289
28501,44900,24932,AGE5054_MALE,864,50-54,MALE,44900,"Summerville, GA",34.474178,-85.345289
28502,44900,24932,AGE5054_FEMALE,806,50-54,FEMALE,44900,"Summerville, GA",34.474178,-85.345289
28503,44900,24932,AGE5559_TOTAL,1649,55-59,TOTAL,44900,"Summerville, GA",34.474178,-85.345289
28504,44900,24932,AGE5559_MALE,809,55-59,MALE,44900,"Summerville, GA",34.474178,-85.345289
28505,44900,24932,AGE5559_FEMALE,840,55-59,FEMALE,44900,"Summerville, GA",34.474178,-85.345289
28506,44900,24932,AGE6064_TOTAL,1742,60-64,TOTAL,44900,"Summerville, GA",34.474178,-85.345289
28507,44900,24932,AGE6064_MALE,837,60-64,MALE,44900,"Summerville, GA",34.474178,-85.345289
28508,44900,24932,AGE6064_FEMALE,905,60-64,FEMALE,44900,"Summerville, GA",34.474178,-85.345289
28509,44900,24932,AGE65PLUS_TOTAL,4600,65+,TOTAL,44900,"Summerville, GA",34.474178,-85.345289
28510,44900,24932,AGE65PLUS_MALE,2066,65+,MALE,44900,"Summerville, GA",34.474178,-85.345289
28511,44900,24932,AGE65PLUS_FEMALE,2534,65+,FEMALE,44900,"Summerville, GA",34.474178,-85.345289
28512,44980,91266,AGE1519_TOTAL,4986,15-19,TOTAL,44980,"Sunbury, PA",40.851524,-76.709877
28513,44980,91266,AGE1519_MALE,2678,15-19,MALE,44980,"Sunbury, PA",40.851524,-76.709877
28514,44980,91266,AGE1519_FEMALE,2308,15-19,FEMALE,44980,"Sunbury, PA",40.851524,-76.709877
28515,44980,91266,AGE2024_TOTAL,4767,20-24,TOTAL,44980,"Sunbury, PA",40.851524,-76.709877
28516,44980,91266,AGE2024_MALE,2607,20-24,MALE,44980,"Sunbury, PA",40.851524,-76.709877
28517,44980,91266,AGE2024_FEMALE,2160,20-24,FEMALE,44980,"Sunbury, PA",40.851524,-76.709877
28518,44980,91266,AGE2529_TOTAL,5404,25-29,TOTAL,44980,"Sunbury, PA",40.851524,-76.709877
28519,44980,91266,AGE2529_MALE,2914,25-29,MALE,44980,"Sunbury, PA",40.851524,-76.709877
28520,44980,91266,AGE2529_FEMALE,2490,25-29,FEMALE,44980,"Sunbury, PA",40.851524,-76.709877
28521,44980,91266,AGE3034_TOTAL,5624,30-34,TOTAL,44980,"Sunbury, PA",40.851524,-76.709877
28522,44980,91266,AGE3034_MALE,3013,30-34,MALE,44980,"Sunbury, PA",40.851524,-76.709877
28523,44980,91266,AGE3034_FEMALE,2611,30-34,FEMALE,44980,"Sunbury, PA",40.851524,-76.709877
28524,44980,91266,AGE3539_TOTAL,5593,35-39,TOTAL,44980,"Sunbury, PA",40.851524,-76.709877
28525,44980,91266,AGE3539_MALE,2930,35-39,MALE,44980,"Sunbury, PA",40.851524,-76.709877
28526,44980,91266,AGE3539_FEMALE,2663,35-39,FEMALE,44980,"Sunbury, PA",40.851524,-76.709877
28527,44980,91266,AGE4044_TOTAL,5348,40-44,TOTAL,44980,"Sunbury, PA",40.851524,-76.709877
28528,44980,91266,AGE4044_MALE,2834,40-44,MALE,44980,"Sunbury, PA",40.851524,-76.709877
28529,44980,91266,AGE4044_FEMALE,2514,40-44,FEMALE,44980,"Sunbury, PA",40.851524,-76.709877
28530,44980,91266,AGE4549_TOTAL,5266,45-49,TOTAL,44980,"Sunbury, PA",40.851524,-76.709877
28531,44980,91266,AGE4549_MALE,2772,45-49,MALE,44980,"Sunbury, PA",40.851524,-76.709877
28532,44980,91266,AGE4549_FEMALE,2494,45-49,FEMALE,44980,"Sunbury, PA",40.851524,-76.709877
