,CBSA,AGE,FEMALE,MALE,TOTAL,NAME,INTPTLAT,INTPTLONG,POPESTIMATE
327,11420,55-59,1266,1330,2596,"Angola, IN",41.643467,-85.002405,34632
328,11420,60-64,1365,1369,2734,"Angola, IN",41.643467,-85.002405,34632
329,11420,65+,3884,3586,7470,"Angola, IN",41.643467,-85.002405,34632
330,11460,15-19,16458,16401,32859,"Ann Arbor, MI",42.252217,-83.843423,369390
331,11460,20-24,22795,23004,45799,"Ann Arbor, MI",42.252217,-83.843423,369390
332,11460,25-29,13450,14379,27829,"Ann Arbor, MI",42.252217,-83.843423,369390
333,11460,30-34,11609,12543,24152,"Ann Arbor, MI",42.252217,-83.843423,369390
334,11460,35-39,10961,11493,22454,"Ann Arbor, MI",42.252217,-83.843423,369390
335,11460,40-44,10593,10640,21233,"Ann Arbor, MI",42.252217,-83.843423,369390
336,11460,45-49,10067,9871,19938,"Ann Arbor, MI",42.252217,-83.843423,369390
337,11460,50-54,10847,10796,21643,"Ann Arbor, MI",42.252217,-83.843423,369390
338,11460,55-59,10876,10669,21545,"Ann Arbor, MI",42.252217,-83.843423,369390
339,11460,60-64,10610,10055,20665,"Ann Arbor, MI",42.252217,-83.843423,369390
340,11460,65+,30486,25439,55925,"Ann Arbor, MI",42.252217,-83.843423,369390
341,11500,15-19,3793,3968,7761,"Anniston-Oxford, AL",33.770516,-85.827909,115972
342,11500,20-24,3836,3799,7635,"Anniston-Oxford, AL",33.770516,-85.827909,115972
343,11500,25-29,3666,3543,7209,"Anniston-Oxford, AL",33.770516,-85.827909,115972
344,11500,30-34,3894,3692,7586,"Anniston-Oxford, AL",33.770516,-85.827909,115972
345,11500,35-39,3539,3384,6923,"Anniston-Oxford, AL",33.770516,-85.827909,115972
346,11500,40-44,3661,3418,7079,"Anniston-Oxford, AL",33.770516,-85.827909,115972
347,11500,45-49,3450,3287,6737,"Anniston-Oxford, AL",33.770516,-85.827909,115972
348,11500,50-54,3776,3541,7317,"Anniston-Oxford, AL",33.770516,-85.827909,115972
349,11500,55-59,3911,3818,7729,"Anniston-Oxford, AL",33.770516,-85.827909,115972
350,11500,60-64,4194,3728,7922,"Anniston-Oxford, AL",33.770516,-85.827909,115972
351,11500,65+,12092,9319,21411,"Anniston-Oxford, AL",33.770516,-85.827909,115972
352,11540,15-19,7810,8244,16054,"Appleton, WI",44.290603,-88.372326,244084
353,11540,20-24,6956,7350,14306,"Appleton, WI",44.290603,-88.372326,244084
354,11540,25-29,7200,7814,15014,"Appleton, WI",44.290603,-88.372326,244084
355,11540,30-34,7680,8027,15707,"Appleton, WI",44.290603,-88.372326,244084
356,11540,35-39,8210,8512,16722,"Appleton, WI",44.290603,-88.372326,244084
357,11540,40-44,7932,8354,16286,"Appleton, WI",44.290603,-88.372326,244084
358,11540,45-49,7016,7385,14401,"Appleton, WI",44.290603,-88.372326,244084
359,11540,50-54,8020,8149,16169,"Appleton, WI",44.290603,-88.372326,244084
360,11540,55-59,8730,8866,17596,"Appleton, WI",44.290603,-88.372326,244084
361,11540,60-64,8410,8340,16750,"Appleton, WI",44.290603,-88.372326,244084
362,11540,65+,20917,18068,38985,"Appleton, WI",44.290603,-88.372326,244084
363,11580,15-19,834,1118,1952,"Arcadia, FL",27.190581,-81.806253,34408
364,11580,20-24,773,1430,2203,"Arcadia, FL",27.190581,-81.806253,34408
365,11580,25-29,828,1399,2227,"Arcadia, FL",27.190581,-81.806253,34408
366,11580,30-34,876,1449,2325,"Arcadia, FL",27.190581,-81.806253,34408
367,11580,35-39,854,1487,2341,"Arcadia, FL",27.190581,-81.806253,34408
368,11580,40-44,813,1370,2183,"Arcadia, FL",27.190581,-81.806253,34408
369,11580,45-49,772,1155,1927,"Arcadia, FL",27.190581,-81.806253,34408
370,11580,50-54,848,1205,2053,"Arcadia, FL",27.190581,-81.806253,34408
371,11580,55-59,964,1152,2116,"Arcadia, FL",27.190581,-81.806253,34408
372,11580,60-64,1034,1097,2131,"Arcadia, FL",27.190581,-81.806253,34408
373,11580,65+,3960,3819,7779,"Arcadia, FL",27.190581,-81.806253,34408
374,11620,15-19,1907,1959,3866,"Ardmore, OK",34.125836,-97.263905,58507
375,11620,20-24,1773,1715,3488,"Ardmore, OK",34.125836,-97.263905,58507
376,11620,25-29,1862,1873,3735,"Ardmore, OK",34.125836,-97.263905,58507
377,11620,30-34,1820,1912,3732,"Ardmore, OK",34.125836,-97.263905,58507
378,11620,35-39,1809,1880,3689,"Ardmore, OK",34.125836,-97.263905,58507
379,11620,40-44,1760,1761,3521,"Ardmore, OK",34.125836,-97.263905,58507
380,11620,45-49,1702,1701,3403,"Ardmore, OK",34.125836,-97.263905,58507
381,11620,50-54,1661,1721,3382,"Ardmore, OK",34.125836,-97.263905,58507
382,11620,55-59,1866,1767,3633,"Ardmore, OK",34.125836,-97.263905,58507
383,11620,60-64,1920,1799,3719,"Ardmore, OK",34.125836,-97.263905,58507
384,11620,65+,5662,4507,10169,"Ardmore, OK",34.125836,-97.263905,58507
385,11660,15-19,1208,1082,2290,"Arkadelphia, AR",34.053316,-93.176208,21321
386,11660,20-24,1613,1472,3085,"Arkadelphia, AR",34.053316,-93.176208,21321
387,11660,25-29,597,611,1208,"Arkadelphia, AR",34.053316,-93.176208,21321
388,11660,30-34,561,533,1094,"Arkadelphia, AR",34.053316,-93.176208,21321
389,11660,35-39,509,507,1016,"Arkadelphia, AR",34.053316,-93.176208,21321
390,11660,40-44,541,503,1044,"Arkadelphia, AR",34.053316,-93.176208,21321
391,11660,45-49,553,530,1083,"Arkadelphia, AR",34.053316,-93.176208,21321
392,11660,50-54,532,492,1024,"Arkadelphia, AR",34.053316,-93.176208,21321
393,11660,55-59,635,575,1210,"Arkadelphia, AR",34.053316,-93.176208,21321
394,11660,60-64,651,580,1231,"Arkadelphia, AR",34.053316,-93.176208,21321
395,11660,65+,1978,1589,3567,"Arkadelphia, AR",34.053316,-93.176208,21321
396,11700,15-19,12307,12905,25212,"Asheville, NC",35.595669,-82.681615,472341
397,11700,20-24,12123,11921,24044,"Asheville, NC",35.595669,-82.681615,472341
398,11700,25-29,14281,13760,28041,"Asheville, NC",35.595669,-82.681615,472341
399,11700,30-34,15829,15135,30964,"Asheville, NC",35.595669,-82.681615,472341
400,11700,35-39,15408,14793,30201,"Asheville, NC",35.595669,-82.681615,472341
401,11700,40-44,15214,14779,29993,"Asheville, NC",35.595669,-82.681615,472341
402,11700,45-49,14259,14494,28753,"Asheville, NC",35.595669,-82.681615,472341
403,11700,50-54,15398,15207,30605,"Asheville, NC",35.595669,-82.681615,472341
404,11700,55-59,16658,15281,31939,"Asheville, NC",35.595669,-82.681615,472341
405,11700,60-64,18505,15817,34322,"Asheville, NC",35.595669,-82.681615,472341
406,11700,65+,60134,48592,108726,"Asheville, NC",35.595669,-82.681615,472341
407,11740,15-19,1905,1859,3764,"Ashland, OH",40.843273,-82.270127,52316
408,11740,20-24,1899,1815,3714,"Ashland, OH",40.843273,-82.270127,52316
409,11740,25-29,1466,1546,3012,"Ashland, OH",40.843273,-82.270127,52316
410,11740,30-34,1400,1448,2848,"Ashland, OH",40.843273,-82.270127,52316
411,11740,35-39,1511,1549,3060,"Ashland, OH",40.843273,-82.270127,52316
412,11740,40-44,1421,1496,2917,"Ashland, OH",40.843273,-82.270127,52316
413,11740,45-49,1423,1447,2870,"Ashland, OH",40.843273,-82.270127,52316
414,11740,50-54,1637,1614,3251,"Ashland, OH",40.843273,-82.270127,52316
415,11740,55-59,1704,1701,3405,"Ashland, OH",40.843273,-82.270127,52316
416,11740,60-64,1937,1791,3728,"Ashland, OH",40.843273,-82.270127,52316
417,11740,65+,5520,4698,10218,"Ashland, OH",40.843273,-82.270127,52316
418,11780,15-19,2843,3103,5946,"Ashtabula, OH",41.906637,-80.745592,97337
419,11780,20-24,2450,2899,5349,"Ashtabula, OH",41.906637,-80.745592,97337
420,11780,25-29,2635,3115,5750,"Ashtabula, OH",41.906637,-80.745592,97337
421,11780,30-34,2693,3009,5702,"Ashtabula, OH",41.906637,-80.745592,97337
422,11780,35-39,2625,2852,5477,"Ashtabula, OH",41.906637,-80.745592,97337
423,11780,40-44,2693,2772,5465,"Ashtabula, OH",41.906637,-80.745592,97337
424,11780,45-49,2776,2954,5730,"Ashtabula, OH",41.906637,-80.745592,97337
425,11780,50-54,3212,3379,6591,"Ashtabula, OH",41.906637,-80.745592,97337
426,11780,55-59,3486,3578,7064,"Ashtabula, OH",41.906637,-80.745592,97337
427,11780,60-64,3643,3618,7261,"Ashtabula, OH",41.906637,-80.745592,97337
428,11780,65+,10404,9083,19487,"Ashtabula, OH",41.906637,-80.745592,97337
429,11820,15-19,1072,1081,2153,"Astoria, OR",46.024509,-123.705037,41810
430,11820,20-24,1087,1151,2238,"Astoria, OR",46.024509,-123.705037,41810
431,11820,25-29,1098,1164,2262,"Astoria, OR",46.024509,-123.705037,41810
432,11820,30-34,1287,1301,2588,"Astoria, OR",46.024509,-123.705037,41810
433,11820,35-39,1391,1342,2733,"Astoria, OR",46.024509,-123.705037,41810
434,11820,40-44,1387,1353,2740,"Astoria, OR",46.024509,-123.705037,41810
435,11820,45-49,1119,1153,2272,"Astoria, OR",46.024509,-123.705037,41810
436,11820,50-54,1149,1177,2326,"Astoria, OR",46.024509,-123.705037,41810
437,11820,55-59,1435,1380,2815,"Astoria, OR",46.024509,-123.705037,41810
438,11820,60-64,1670,1599,3269,"Astoria, OR",46.024509,-123.705037,41810
439,11820,65+,5261,4841,10102,"Astoria, OR",46.024509,-123.705037,41810
440,11860,15-19,757,765,1522,"Atchison, KS",39.532544,-95.313397,16239
441,11860,20-24,748,648,1396,"Atchison, KS",39.532544,-95.313397,16239
442,11860,25-29,442,475,917,"Atchison, KS",39.532544,-95.313397,16239
443,11860,30-34,419,416,835,"Atchison, KS",39.532544,-95.313397,16239
444,11860,35-39,456,478,934,"Atchison, KS",39.532544,-95.313397,16239
445,11860,40-44,425,438,863,"Atchison, KS",39.532544,-95.313397,16239
446,11860,45-49,377,415,792,"Atchison, KS",39.532544,-95.313397,16239
447,11860,50-54,472,450,922,"Atchison, KS",39.532544,-95.313397,16239
448,11860,55-59,541,535,1076,"Atchison, KS",39.532544,-95.313397,16239
449,11860,60-64,555,516,1071,"Atchison, KS",39.532544,-95.313397,16239
450,11860,65+,1624,1308,2932,"Atchison, KS",39.532544,-95.313397,16239
451,11900,15-19,4250,3798,8048,"Athens, OH",39.332755,-82.045885,62056
452,11900,20-24,5474,5578,11052,"Athens, OH",39.332755,-82.045885,62056
453,11900,25-29,1652,1949,3601,"Athens, OH",39.332755,-82.045885,62056
454,11900,30-34,1657,1830,3487,"Athens, OH",39.332755,-82.045885,62056
455,11900,35-39,1562,1678,3240,"Athens, OH",39.332755,-82.045885,62056
456,11900,40-44,1640,1688,3328,"Athens, OH",39.332755,-82.045885,62056
457,11900,45-49,1414,1523,2937,"Athens, OH",39.332755,-82.045885,62056
458,11900,50-54,1640,1605,3245,"Athens, OH",39.332755,-82.045885,62056
459,11900,55-59,1745,1716,3461,"Athens, OH",39.332755,-82.045885,62056
460,11900,60-64,1755,1767,3522,"Athens, OH",39.332755,-82.045885,62056
461,11900,65+,4802,4048,8850,"Athens, OH",39.332755,-82.045885,62056
462,11940,15-19,1663,1706,3369,"Athens, TN",35.424472,-84.619949,54059
463,11940,20-24,1510,1532,3042,"Athens, TN",35.424472,-84.619949,54059
464,11940,25-29,1661,1655,3316,"Athens, TN",35.424472,-84.619949,54059
465,11940,30-34,1583,1567,3150,"Athens, TN",35.424472,-84.619949,54059
466,11940,35-39,1583,1485,3068,"Athens, TN",35.424472,-84.619949,54059
467,11940,40-44,1628,1509,3137,"Athens, TN",35.424472,-84.619949,54059
468,11940,45-49,1675,1569,3244,"Athens, TN",35.424472,-84.619949,54059
469,11940,50-54,1819,1946,3765,"Athens, TN",35.424472,-84.619949,54059
470,11940,55-59,1936,1845,3781,"Athens, TN",35.424472,-84.619949,54059
471,11940,60-64,1993,1922,3915,"Athens, TN",35.424472,-84.619949,54059
472,11940,65+,5909,4981,10890,"Athens, TN",35.424472,-84.619949,54059
473,11980,15-19,2375,2753,5128,"Athens, TX",32.211633,-95.853418,83667
474,11980,20-24,2199,2350,4549,"Athens, TX",32.211633,-95.853418,83667
475,11980,25-29,2302,2288,4590,"Athens, TX",32.211633,-95.853418,83667
476,11980,30-34,2378,2199,4577,"Athens, TX",32.211633,-95.853418,83667
477,11980,35-39,2355,2305,4660,"Athens, TX",32.211633,-95.853418,83667
478,11980,40-44,2382,2212,4594,"Athens, TX",32.211633,-95.853418,83667
479,11980,45-49,2327,2168,4495,"Athens, TX",32.211633,-95.853418,83667
480,11980,50-54,2723,2565,5288,"Athens, TX",32.211633,-95.853418,83667
481,11980,55-59,2920,2797,5717,"Athens, TX",32.211633,-95.853418,83667
482,11980,60-64,3468,3128,6596,"Athens, TX",32.211633,-95.853418,83667
483,11980,65+,9974,8720,18694,"Athens, TX",32.211633,-95.853418,83667
484,12020,15-19,10122,8994,19116,"Athens-Clarke County, GA",33.943984,-83.213897,217759
485,12020,20-24,14358,13875,28233,"Athens-Clarke County, GA",33.943984,-83.213897,217759
486,12020,25-29,7971,7601,15572,"Athens-Clarke County, GA",33.943984,-83.213897,217759
487,12020,30-34,7448,6896,14344,"Athens-Clarke County, GA",33.943984,-83.213897,217759
488,12020,35-39,6920,6438,13358,"Athens-Clarke County, GA",33.943984,-83.213897,217759
489,12020,40-44,6670,6430,13100,"Athens-Clarke County, GA",33.943984,-83.213897,217759
490,12020,45-49,6190,5781,11971,"Athens-Clarke County, GA",33.943984,-83.213897,217759
491,12020,50-54,6141,5870,12011,"Athens-Clarke County, GA",33.943984,-83.213897,217759
492,12020,55-59,5964,5688,11652,"Athens-Clarke County, GA",33.943984,-83.213897,217759
493,12020,60-64,6099,5567,11666,"Athens-Clarke County, GA",33.943984,-83.213897,217759
494,12020,65+,17171,13762,30933,"Athens-Clarke County, GA",33.943984,-83.213897,217759
495,12060,15-19,212408,217908,430316,"Atlanta-Sandy Springs-Alpharetta, GA",33.693728,-84.399911,6144050
496,12060,20-24,197888,196085,393973,"Atlanta-Sandy Springs-Alpharetta, GA",33.693728,-84.399911,6144050
497,12060,25-29,219188,209385,428573,"Atlanta-Sandy Springs-Alpharetta, GA",33.693728,-84.399911,6144050
498,12060,30-34,227989,213426,441415,"Atlanta-Sandy Springs-Alpharetta, GA",33.693728,-84.399911,6144050
499,12060,35-39,221651,206767,428418,"Atlanta-Sandy Springs-Alpharetta, GA",33.693728,-84.399911,6144050
500,12060,40-44,221422,202078,423500,"Atlanta-Sandy Springs-Alpharetta, GA",33.693728,-84.399911,6144050
501,12060,45-49,216914,199825,416739,"Atlanta-Sandy Springs-Alpharetta, GA",33.693728,-84.399911,6144050
502,12060,50-54,219075,210412,429487,"Atlanta-Sandy Springs-Alpharetta, GA",33.693728,-84.399911,6144050
503,12060,55-59,206779,196201,402980,"Atlanta-Sandy Springs-Alpharetta, GA",33.693728,-84.399911,6144050
504,12060,60-64,183595,169066,352661,"Atlanta-Sandy Springs-Alpharetta, GA",33.693728,-84.399911,6144050
505,12060,65+,453448,353134,806582,"Atlanta-Sandy Springs-Alpharetta, GA",33.693728,-84.399911,6144050
506,12100,15-19,8377,8783,17160,"Atlantic City-Hammonton, NJ",39.469355,-74.633759,274966
507,12100,20-24,8540,8692,17232,"Atlantic City-Hammonton, NJ",39.469355,-74.633759,274966
508,12100,25-29,8487,8536,17023,"Atlantic City-Hammonton, NJ",39.469355,-74.633759,274966
509,12100,30-34,8088,8054,16142,"Atlantic City-Hammonton, NJ",39.469355,-74.633759,274966
510,12100,35-39,7924,7756,15680,"Atlantic City-Hammonton, NJ",39.469355,-74.633759,274966
511,12100,40-44,7782,7432,15214,"Atlantic City-Hammonton, NJ",39.469355,-74.633759,274966
512,12100,45-49,8331,7575,15906,"Atlantic City-Hammonton, NJ",39.469355,-74.633759,274966
513,12100,50-54,9713,8976,18689,"Atlantic City-Hammonton, NJ",39.469355,-74.633759,274966
514,12100,55-59,10800,9994,20794,"Atlantic City-Hammonton, NJ",39.469355,-74.633759,274966
515,12100,60-64,10865,10128,20993,"Atlantic City-Hammonton, NJ",39.469355,-74.633759,274966
516,12100,65+,29030,23979,53009,"Atlantic City-Hammonton, NJ",39.469355,-74.633759,274966
517,12120,15-19,1092,1094,2186,"Atmore, AL",31.122287,-87.16841,36699
518,12120,20-24,991,1029,2020,"Atmore, AL",31.122287,-87.16841,36699
519,12120,25-29,1058,1351,2409,"Atmore, AL",31.122287,-87.16841,36699
520,12120,30-34,1091,1418,2509,"Atmore, AL",31.122287,-87.16841,36699
521,12120,35-39,1056,1214,2270,"Atmore, AL",31.122287,-87.16841,36699
522,12120,40-44,1008,1269,2277,"Atmore, AL",31.122287,-87.16841,36699
523,12120,45-49,1054,1267,2321,"Atmore, AL",31.122287,-87.16841,36699
524,12120,50-54,1121,1214,2335,"Atmore, AL",31.122287,-87.16841,36699
525,12120,55-59,1175,1202,2377,"Atmore, AL",31.122287,-87.16841,36699
526,12120,60-64,1204,1156,2360,"Atmore, AL",31.122287,-87.16841,36699
527,12120,65+,3892,2861,6753,"Atmore, AL",31.122287,-87.16841,36699
528,12140,15-19,1373,1467,2840,"Auburn, IN",41.39676,-85.002697,43333
529,12140,20-24,1187,1276,2463,"Auburn, IN",41.39676,-85.002697,43333
530,12140,25-29,1315,1413,2728,"Auburn, IN",41.39676,-85.002697,43333
531,12140,30-34,1374,1378,2752,"Auburn, IN",41.39676,-85.002697,43333
532,12140,35-39,1306,1311,2617,"Auburn, IN",41.39676,-85.002697,43333
533,12140,40-44,1340,1373,2713,"Auburn, IN",41.39676,-85.002697,43333
534,12140,45-49,1289,1292,2581,"Auburn, IN",41.39676,-85.002697,43333
535,12140,50-54,1341,1419,2760,"Auburn, IN",41.39676,-85.002697,43333
536,12140,55-59,1469,1565,3034,"Auburn, IN",41.39676,-85.002697,43333
537,12140,60-64,1452,1459,2911,"Auburn, IN",41.39676,-85.002697,43333
538,12140,65+,3978,3334,7312,"Auburn, IN",41.39676,-85.002697,43333
539,12180,15-19,2078,2227,4305,"Auburn, NY",43.008546,-76.574587,75880
540,12180,20-24,2029,2310,4339,"Auburn, NY",43.008546,-76.574587,75880
541,12180,25-29,2012,2585,4597,"Auburn, NY",43.008546,-76.574587,75880
542,12180,30-34,2107,2593,4700,"Auburn, NY",43.008546,-76.574587,75880
543,12180,35-39,2231,2583,4814,"Auburn, NY",43.008546,-76.574587,75880
544,12180,40-44,2038,2444,4482,"Auburn, NY",43.008546,-76.574587,75880
545,12180,45-49,1920,2263,4183,"Auburn, NY",43.008546,-76.574587,75880
546,12180,50-54,2460,2651,5111,"Auburn, NY",43.008546,-76.574587,75880
547,12180,55-59,2786,2982,5768,"Auburn, NY",43.008546,-76.574587,75880
548,12180,60-64,3020,2931,5951,"Auburn, NY",43.008546,-76.574587,75880
549,12180,65+,8185,7436,15621,"Auburn, NY",43.008546,-76.574587,75880
550,12220,15-19,7230,7246,14476,"Auburn-Opelika, AL",32.604064,-85.353048,177218
551,12220,20-24,10523,11456,21979,"Auburn-Opelika, AL",32.604064,-85.353048,177218
552,12220,25-29,6294,6311,12605,"Auburn-Opelika, AL",32.604064,-85.353048,177218
553,12220,30-34,5997,5657,11654,"Auburn-Opelika, AL",32.604064,-85.353048,177218
554,12220,35-39,5761,5406,11167,"Auburn-Opelika, AL",32.604064,-85.353048,177218
555,12220,40-44,5591,5220,10811,"Auburn-Opelika, AL",32.604064,-85.353048,177218
556,12220,45-49,5239,4837,10076,"Auburn-Opelika, AL",32.604064,-85.353048,177218
557,12220,50-54,5419,5190,10609,"Auburn-Opelika, AL",32.604064,-85.353048,177218
558,12220,55-59,5159,5033,10192,"Auburn-Opelika, AL",32.604064,-85.353048,177218
559,12220,60-64,4981,4726,9707,"Auburn-Opelika, AL",32.604064,-85.353048,177218
560,12220,65+,12742,10450,23192,"Auburn-Opelika, AL",32.604064,-85.353048,177218
561,12260,15-19,19226,21058,40284,"Augusta-Richmond County, GA-SC",33.460371,-81.982833,615933
562,12260,20-24,18875,20286,39161,"Augusta-Richmond County, GA-SC",33.460371,-81.982833,615933
563,12260,25-29,20885,21501,42386,"Augusta-Richmond County, GA-SC",33.460371,-81.982833,615933
564,12260,30-34,22209,21334,43543,"Augusta-Richmond County, GA-SC",33.460371,-81.982833,615933
565,12260,35-39,20867,19960,40827,"Augusta-Richmond County, GA-SC",33.460371,-81.982833,615933
566,12260,40-44,19410,18354,37764,"Augusta-Richmond County, GA-SC",33.460371,-81.982833,615933
567,12260,45-49,17967,16863,34830,"Augusta-Richmond County, GA-SC",33.460371,-81.982833,615933
568,12260,50-54,19163,17788,36951,"Augusta-Richmond County, GA-SC",33.460371,-81.982833,615933
569,12260,55-59,20861,19126,39987,"Augusta-Richmond County, GA-SC",33.460371,-81.982833,615933
570,12260,60-64,21093,18948,40041,"Augusta-Richmond County, GA-SC",33.460371,-81.982833,615933
571,12260,65+,57833,46217,104050,"Augusta-Richmond County, GA-SC",33.460371,-81.982833,615933
572,12300,15-19,3544,3627,7171,"Augusta-Waterville, ME",44.417012,-69.765764,124486
573,12300,20-24,3625,3737,7362,"Augusta-Waterville, ME",44.417012,-69.765764,124486
574,12300,25-29,3591,3654,7245,"Augusta-Waterville, ME",44.417012,-69.765764,124486
575,12300,30-34,3815,3869,7684,"Augusta-Waterville, ME",44.417012,-69.765764,124486
576,12300,35-39,3829,3733,7562,"Augusta-Waterville, ME",44.417012,-69.765764,124486
577,12300,40-44,3700,3625,7325,"Augusta-Waterville, ME",44.417012,-69.765764,124486
578,12300,45-49,3665,3483,7148,"Augusta-Waterville, ME",44.417012,-69.765764,124486
579,12300,50-54,4292,4179,8471,"Augusta-Waterville, ME",44.417012,-69.765764,124486
580,12300,55-59,4835,4574,9409,"Augusta-Waterville, ME",44.417012,-69.765764,124486
581,12300,60-64,5136,4843,9979,"Augusta-Waterville, ME",44.417012,-69.765764,124486
582,12300,65+,13942,11832,25774,"Augusta-Waterville, ME",44.417012,-69.765764,124486
583,12380,15-19,1229,1469,2698,"Austin, MN",43.666249,-92.759514,40158
584,12380,20-24,1097,1232,2329,"Austin, MN",43.666249,-92.759514,40158
585,12380,25-29,1087,1178,2265,"Austin, MN",43.666249,-92.759514,40158
586,12380,30-34,1177,1282,2459,"Austin, MN",43.666249,-92.759514,40158
587,12380,35-39,1221,1315,2536,"Austin, MN",43.666249,-92.759514,40158
588,12380,40-44,1177,1277,2454,"Austin, MN",43.666249,-92.759514,40158
589,12380,45-49,1081,1132,2213,"Austin, MN",43.666249,-92.759514,40158
590,12380,50-54,1092,1180,2272,"Austin, MN",43.666249,-92.759514,40158
591,12380,55-59,1233,1295,2528,"Austin, MN",43.666249,-92.759514,40158
592,12380,60-64,1273,1313,2586,"Austin, MN",43.666249,-92.759514,40158
593,12380,65+,3970,3378,7348,"Austin, MN",43.666249,-92.759514,40158
594,12420,15-19,74953,77097,152050,"Austin-Round Rock-Georgetown, TX",30.249744,-97.649842,2352426
